"x","y","Z_cell"
0.57626,0.67598,"lymphocyte"
0.57621,0.66689,"tumor"
0.57324,0.67339,"tumor"
0.57352,0.67203,"tumor"
0.5737,0.66603,"tumor"
0.57049,0.6673,"tumor"
0.57091,0.67162,"tumor"
0.57854,0.67026,"tumor"
0.57017,0.66967,"tumor"
0.5704,0.67385,"tumor"
0.57598,0.67335,"macrophage"
0.57956,0.66971,"tumor"
0.57835,0.67439,"lymphocyte"
0.57054,0.67539,"ductal epithelium"
0.57691,0.66867,"tumor"
0.57175,0.67539,"tumor"
0.57905,0.67171,"tumor"
0.57873,0.66812,"tumor"
0.57761,0.67348,"stroma"
0.57514,0.67507,"lymphocyte"
0.5771,0.67239,"tumor"
0.57822,0.66726,"tumor"
0.58003,0.67262,"tumor"
0.57463,0.67398,"necrosis"
0.57859,0.67253,"stroma"
0.57105,0.67053,"tumor"
0.57263,0.66721,"tumor"
0.57165,0.67339,"tumor"
0.57998,0.67217,"tumor"
0.5778,0.66603,"tumor"
0.57738,0.67762,"blood"
0.57319,0.68348,"blood"
0.57035,0.67944,"stroma"
0.57845,0.6808,"necrosis"
0.58017,0.68348,"lymphocyte"
0.57259,0.67803,"tumor"
0.5777,0.68185,"necrosis"
0.57854,0.68162,"blood"
0.57445,0.68107,"blood"
0.56998,0.68071,"stroma"
0.57826,0.67716,"blood"
0.57817,0.68484,"necrosis"
0.57407,0.68444,"necrosis"
0.57272,0.67948,"lymphocyte"
0.57659,0.68507,"blood"
0.57826,0.68294,"stroma"
0.57915,0.68425,"stroma"
0.57403,0.67676,"necrosis"
0.57845,0.68398,"blood"
0.57584,0.67985,"tumor"
0.57138,0.68339,"tumor"
0.57012,0.67694,"tumor"
0.57505,0.67698,"tumor"
0.5784,0.67803,"stroma"
0.57138,0.67712,"tumor"
0.57924,0.6828,"lymphocyte"
0.57742,0.68303,"stroma"
0.5797,0.67766,"stroma"
0.57384,0.68521,"stroma"
0.57659,0.68271,"necrosis"
0.57896,0.68348,"necrosis"
0.57426,0.68044,"blood"
0.57426,0.67894,"tumor"
0.57929,0.67698,"stroma"
0.57193,0.68475,"tumor"
0.57044,0.67757,"stroma"
0.57003,0.68575,"stroma"
0.57524,0.68866,"blood"
0.57589,0.69661,"blood"
0.57607,0.68793,"blood"
0.57384,0.69466,"blood"
0.57058,0.69411,"blood"
0.57017,0.69121,"blood"
0.57035,0.69239,"blood"
0.57952,0.68725,"blood"
0.57347,0.68771,"necrosis"
0.57305,0.69266,"lymphocyte"
0.57003,0.68998,"blood"
0.57742,0.68853,"blood"
0.57822,0.69475,"blood"
0.57775,0.69402,"necrosis"
0.5751,0.68925,"blood"
0.57724,0.69193,"blood"
0.5777,0.69307,"blood"
0.57161,0.68798,"necrosis"
0.57012,0.69175,"blood"
0.57277,0.69157,"blood"
0.57989,0.69225,"blood"
0.57138,0.69552,"blood"
0.57259,0.69371,"blood"
0.57873,0.69407,"necrosis"
0.57938,0.69589,"ductal epithelium"
0.57124,0.69316,"blood"
0.57738,0.69248,"blood"
0.57756,0.69607,"stroma"
0.57552,0.69302,"blood"
0.57212,0.69402,"necrosis"
0.571,0.6883,"blood"
0.57626,0.69193,"blood"
0.58022,0.68657,"blood"
0.57798,0.69239,"blood"
0.57812,0.68953,"necrosis"
0.57668,0.68948,"necrosis"
0.57017,0.69043,"blood"
0.57324,0.69571,"blood"
0.57398,0.69143,"lymphocyte"
0.57324,0.69375,"blood"
0.57649,0.68871,"lymphocyte"
0.57533,0.69657,"blood"
0.57435,0.69321,"stroma"
0.57561,0.6923,"blood"
0.57975,0.69407,"tumor"
0.57142,0.6923,"lymphocyte"
0.57514,0.69102,"blood"
0.57431,0.69048,"stroma"
0.57514,0.69184,"lymphocyte"
0.57649,0.69248,"blood"
0.57728,0.69043,"necrosis"
0.57547,0.6998,"ductal epithelium"
0.5731,0.70543,"blood"
0.57984,0.70111,"tumor"
0.57812,0.69866,"ductal epithelium"
0.5771,0.69984,"ductal epithelium"
0.57514,0.69834,"ductal epithelium"
0.57668,0.69898,"ductal epithelium"
0.57431,0.70057,"ductal epithelium"
0.5791,0.70402,"ductal epithelium"
0.58003,0.69684,"tumor"
0.57649,0.69761,"stroma"
0.571,0.70098,"tumor"
0.57631,0.70261,"tumor"
0.57007,0.70693,"blood"
0.57296,0.70034,"tumor"
0.57412,0.70225,"tumor"
0.5751,0.70361,"tumor"
0.57082,0.70429,"blood"
0.57859,0.70543,"tumor"
0.57784,0.7067,"stroma"
0.5777,0.70398,"tumor"
0.57449,0.70593,"blood"
0.57012,0.70548,"necrosis"
0.57328,0.70493,"blood"
0.57249,0.70161,"stroma"
0.57161,0.70484,"stroma"
0.57868,0.7003,"tumor"
0.57952,0.70602,"necrosis"
0.57496,0.70688,"stroma"
0.56989,0.70275,"necrosis"
0.57845,0.70229,"tumor"
0.57156,0.70643,"stroma"
0.57538,0.70148,"stroma"
0.5724,0.70393,"stroma"
0.57072,0.69798,"blood"
0.56984,0.70543,"stroma"
0.57575,0.70702,"necrosis"
0.5744,0.70379,"tumor"
0.57161,0.7022,"tumor"
0.57942,0.70652,"tumor"
0.57459,0.70857,"stroma"
0.57607,0.71375,"blood"
0.57524,0.71361,"blood"
0.5757,0.71316,"blood"
0.5737,0.70875,"stroma"
0.57282,0.71543,"blood"
0.57179,0.71443,"blood"
0.57193,0.71588,"stroma"
0.57124,0.70725,"blood"
0.57566,0.70834,"blood"
0.57733,0.71529,"lymphocyte"
0.57421,0.71402,"blood"
0.56993,0.71252,"blood"
0.57454,0.71452,"blood"
0.57491,0.71216,"lymphocyte"
0.57249,0.71329,"blood"
0.57333,0.71361,"stroma"
0.57114,0.71452,"blood"
0.5724,0.7147,"blood"
0.57487,0.7162,"blood"
0.57421,0.71511,"blood"
0.57514,0.71488,"blood"
0.57044,0.71443,"blood"
0.57384,0.70743,"stroma"
0.57724,0.71357,"stroma"
0.57035,0.71043,"blood"
0.5751,0.71302,"blood"
0.57412,0.71579,"blood"
0.57854,0.70875,"stroma"
0.57929,0.71543,"lymphocyte"
0.57203,0.70775,"stroma"
0.57859,0.71102,"stroma"
0.5711,0.70975,"stroma"
0.57407,0.7097,"blood"
0.57538,0.71425,"blood"
0.57552,0.7162,"lymphocyte"
0.56984,0.71029,"blood"
0.58008,0.71311,"stroma"
0.58031,0.71125,"stroma"
0.5764,0.71443,"blood"
0.5704,0.71111,"blood"
0.5751,0.71552,"blood"
0.57756,0.71116,"lymphocyte"
0.57091,0.7077,"blood"
0.57082,0.71266,"lymphocyte"
0.57835,0.71202,"lymphocyte"
0.57663,0.70779,"blood"
0.57026,0.70848,"necrosis"
0.57575,0.71038,"stroma"
0.57268,0.70988,"stroma"
0.57952,0.71647,"stroma"
0.57696,0.70838,"stroma"
0.57217,0.71147,"stroma"
0.57352,0.71211,"stroma"
0.57663,0.7152,"stroma"
0.57789,0.72029,"stroma"
0.57649,0.71884,"stroma"
0.57584,0.72629,"stroma"
0.57873,0.71775,"stroma"
0.5737,0.72111,"lymphocyte"
0.57091,0.71829,"blood"
0.57887,0.72438,"lymphocyte"
0.57044,0.72488,"lymphocyte"
0.57151,0.72102,"stroma"
0.57468,0.72256,"stroma"
0.57794,0.71952,"stroma"
0.57412,0.72652,"stroma"
0.57742,0.72134,"stroma"
0.57477,0.72415,"lymphocyte"
0.57035,0.72274,"lymphocyte"
0.57617,0.72543,"stroma"
0.57756,0.7267,"stroma"
0.57942,0.72706,"lymphocyte"
0.57007,0.72129,"stroma"
0.57482,0.71988,"lymphocyte"
0.57463,0.71856,"stroma"
0.57956,0.7237,"lymphocyte"
0.57366,0.71761,"lymphocyte"
0.58031,0.71756,"lymphocyte"
0.57919,0.72065,"stroma"
0.57682,0.71979,"stroma"
0.57938,0.72197,"stroma"
0.5764,0.72361,"lymphocyte"
0.57375,0.72165,"lymphocyte"
0.57728,0.71752,"stroma"
0.56993,0.72388,"stroma"
0.57179,0.71775,"stroma"
0.57547,0.71929,"lymphocyte"
0.57747,0.72356,"stroma"
0.57249,0.72188,"lymphocyte"
0.57026,0.72288,"necrosis"
0.57082,0.72379,"lymphocyte"
0.57231,0.72056,"stroma"
0.57677,0.72065,"stroma"
0.57403,0.72861,"lymphocyte"
0.57538,0.72938,"lymphocyte"
0.57747,0.72797,"stroma"
0.57705,0.72974,"lymphocyte"
0.57272,0.7347,"stroma"
0.57817,0.72952,"lymphocyte"
0.57859,0.73461,"lymphocyte"
0.57756,0.73629,"lymphocyte"
0.57812,0.73556,"lymphocyte"
0.57082,0.73192,"lymphocyte"
0.57021,0.73024,"lymphocyte"
0.57282,0.73197,"stroma"
0.58031,0.73161,"stroma"
0.575,0.72788,"stroma"
0.5724,0.73751,"lymphocyte"
0.57626,0.73765,"lymphocyte"
0.57645,0.73615,"lymphocyte"
0.57607,0.7367,"lymphocyte"
0.57975,0.73215,"stroma"
0.57421,0.7297,"stroma"
0.57435,0.73102,"lymphocyte"
0.57305,0.72902,"blood"
0.57989,0.72793,"lymphocyte"
0.57128,0.73647,"stroma"
0.57808,0.73397,"lymphocyte"
0.5777,0.73092,"stroma"
0.57021,0.73747,"lymphocyte"
0.57691,0.73361,"stroma"
0.57891,0.73679,"lymphocyte"
0.57961,0.73647,"stroma"
0.5777,0.73779,"lymphocyte"
0.57677,0.73156,"stroma"
0.57882,0.73761,"lymphocyte"
0.5797,0.72847,"lymphocyte"
0.57598,0.7312,"stroma"
0.57366,0.72797,"stroma"
0.57403,0.73733,"stroma"
0.57435,0.73356,"stroma"
0.57031,0.73624,"lymphocyte"
0.57319,0.7402,"lymphocyte"
0.5704,0.7406,"stroma"
0.57752,0.74074,"stroma"
0.5757,0.7446,"stroma"
0.57328,0.73938,"lymphocyte"
0.57114,0.74047,"stroma"
0.57733,0.74401,"lymphocyte"
0.5704,0.74269,"stroma"
0.5798,0.73833,"lymphocyte"
0.57961,0.7402,"lymphocyte"
0.57942,0.7461,"lymphocyte"
0.57165,0.7382,"stroma"
0.57007,0.74747,"stroma"
0.57752,0.74633,"stroma"
0.57812,0.73829,"lymphocyte"
0.57556,0.73915,"lymphocyte"
0.57417,0.74074,"stroma"
0.57449,0.74469,"lymphocyte"
0.57175,0.74233,"stroma"
0.57449,0.74801,"stroma"
0.57393,0.74651,"stroma"
0.57226,0.7471,"stroma"
0.57719,0.7382,"lymphocyte"
0.57682,0.74433,"lymphocyte"
0.57742,0.7476,"lymphocyte"
0.57789,0.73997,"stroma"
0.57956,0.74129,"stroma"
0.57835,0.74601,"stroma"
0.57994,0.74769,"necrosis"
0.57049,0.74801,"stroma"
0.5757,0.74324,"stroma"
0.57617,0.74338,"stroma"
0.57496,0.74192,"stroma"
0.57705,0.7481,"lymphocyte"
0.57612,0.73797,"lymphocyte"
0.56993,0.74556,"stroma"
0.57663,0.74651,"stroma"
0.571,0.7481,"stroma"
0.57947,0.7391,"stroma"
0.5711,0.74651,"stroma"
0.57226,0.73942,"stroma"
0.57393,0.75024,"stroma"
0.57905,0.75751,"lymphocyte"
0.57212,0.7486,"stroma"
0.57496,0.75406,"stroma"
0.57124,0.75133,"lymphocyte"
0.57296,0.7511,"stroma"
0.57296,0.75437,"stroma"
0.57607,0.74928,"lymphocyte"
0.57468,0.74828,"lymphocyte"
0.57877,0.75506,"lymphocyte"
0.5704,0.75401,"stroma"
0.57822,0.74983,"stroma"
0.57901,0.74824,"lymphocyte"
0.57677,0.75183,"stroma"
0.57854,0.7486,"blood"
0.5731,0.74897,"stroma"
0.57933,0.75097,"lymphocyte"
0.5757,0.75128,"stroma"
0.57966,0.75728,"stroma"
0.57217,0.75537,"stroma"
0.57933,0.75078,"stroma"
0.57514,0.75515,"stroma"
0.57221,0.75056,"stroma"
0.57198,0.7496,"stroma"
0.57738,0.75315,"stroma"
0.58003,0.75837,"stroma"
0.57728,0.75001,"stroma"
0.57012,0.75333,"stroma"
0.57947,0.74942,"stroma"
0.57901,0.76501,"stroma"
0.57617,0.76778,"stroma"
0.58017,0.76487,"stroma"
0.57621,0.76592,"stroma"
0.57766,0.76187,"stroma"
0.57826,0.76374,"stroma"
0.57845,0.76864,"lymphocyte"
0.57645,0.7636,"stroma"
0.57863,0.75887,"stroma"
0.57356,0.76087,"lymphocyte"
0.57142,0.76278,"stroma"
0.57077,0.75842,"stroma"
0.57319,0.76405,"stroma"
0.57207,0.76019,"stroma"
0.57961,0.76651,"lymphocyte"
0.56993,0.76569,"stroma"
0.57459,0.76792,"lymphocyte"
0.57631,0.76251,"stroma"
0.57165,0.76683,"lymphocyte"
0.57645,0.75905,"lymphocyte"
0.5704,0.76633,"lymphocyte"
0.57263,0.75924,"stroma"
0.58031,0.76087,"stroma"
0.57217,0.7601,"stroma"
0.571,0.76015,"stroma"
0.57742,0.77069,"stroma"
0.57752,0.77846,"lymphocyte"
0.57421,0.77441,"lymphocyte"
0.57663,0.77392,"lymphocyte"
0.5724,0.77664,"stroma"
0.57291,0.76873,"lymphocyte"
0.57682,0.77223,"lymphocyte"
0.57589,0.77155,"lymphocyte"
0.5784,0.77155,"stroma"
0.57072,0.76878,"lymphocyte"
0.57226,0.77478,"lymphocyte"
0.57929,0.77201,"lymphocyte"
0.57379,0.77841,"lymphocyte"
0.57491,0.7746,"lymphocyte"
0.57668,0.77691,"lymphocyte"
0.57054,0.77296,"stroma"
0.57626,0.7786,"stroma"
0.57845,0.76869,"necrosis"
0.57719,0.76887,"lymphocyte"
0.57477,0.7736,"stroma"
0.57673,0.77605,"lymphocyte"
0.57277,0.77796,"lymphocyte"
0.57198,0.77305,"lymphocyte"
0.57514,0.77787,"stroma"
0.57226,0.77578,"stroma"
0.5744,0.76892,"stroma"
0.575,0.77205,"stroma"
0.57231,0.77187,"stroma"
0.57114,0.7756,"stroma"
0.56984,0.77632,"stroma"
0.57998,0.76933,"tumor"
0.57724,0.78837,"stroma"
0.57487,0.78618,"stroma"
0.57938,0.77928,"lymphocyte"
0.57138,0.78005,"stroma"
0.57342,0.78428,"stroma"
0.57831,0.78396,"lymphocyte"
0.57035,0.78287,"stroma"
0.57128,0.78423,"stroma"
0.57607,0.78469,"stroma"
0.57026,0.77955,"stroma"
0.57719,0.78532,"stroma"
0.57645,0.78114,"necrosis"
0.5784,0.78569,"stroma"
0.57719,0.7806,"stroma"
0.57835,0.78146,"stroma"
0.57314,0.78546,"stroma"
0.57389,0.78832,"stroma"
0.57017,0.78714,"stroma"
0.57156,0.78164,"stroma"
0.58031,0.7855,"stroma"
0.57035,0.78282,"stroma"
0.57328,0.79232,"stroma"
0.56998,0.79405,"stroma"
0.57314,0.79927,"blood"
0.57212,0.79364,"stroma"
0.57919,0.79414,"stroma"
0.5717,0.79764,"lymphocyte"
0.57352,0.79668,"lymphocyte"
0.57384,0.79905,"stroma"
0.57887,0.79859,"stroma"
0.5711,0.79877,"stroma"
0.57687,0.79623,"lymphocyte"
0.57352,0.78991,"lymphocyte"
0.57603,0.79364,"lymphocyte"
0.57366,0.79818,"blood"
0.57198,0.7895,"stroma"
0.57719,0.79137,"stroma"
0.57794,0.78964,"stroma"
0.57952,0.79691,"stroma"
0.57096,0.796,"lymphocyte"
0.573,0.79768,"lymphocyte"
0.57133,0.79691,"lymphocyte"
0.57384,0.79605,"lymphocyte"
0.57226,0.79877,"lymphocyte"
0.57463,0.79455,"stroma"
0.57942,0.78964,"lymphocyte"
0.57989,0.79091,"stroma"
0.57621,0.79841,"stroma"
0.57054,0.79477,"stroma"
0.57635,0.79114,"stroma"
0.57803,0.79718,"stroma"
0.57463,0.79137,"stroma"
0.57207,0.79005,"stroma"
0.57673,0.80336,"blood"
0.57584,0.803,"lymphocyte"
0.57473,0.80159,"blood"
0.57077,0.80832,"stroma"
0.57398,0.80613,"stroma"
0.57314,0.80064,"stroma"
0.56998,0.80704,"stroma"
0.57259,0.80373,"stroma"
0.5764,0.80668,"stroma"
0.57105,0.80132,"stroma"
0.57151,0.80304,"stroma"
0.57919,0.80945,"stroma"
0.57454,0.80068,"stroma"
0.5737,0.80377,"stroma"
0.57231,0.80704,"stroma"
0.57696,0.8095,"stroma"
0.57724,0.79986,"stroma"
0.57626,0.801,"stroma"
0.57268,0.806,"lymphocyte"
0.57924,0.80732,"lymphocyte"
0.57049,0.80473,"ductal epithelium"
0.57496,0.80259,"lymphocyte"
0.57868,0.80677,"lymphocyte"
0.57542,0.80895,"necrosis"
0.57379,0.80005,"necrosis"
0.5778,0.80841,"tumor"
0.57747,0.80236,"stroma"
0.57863,0.80909,"stroma"
0.57938,0.80736,"necrosis"
0.5771,0.80432,"stroma"
0.57207,0.81736,"tumor"
0.57114,0.81222,"stroma"
0.57333,0.81886,"necrosis"
0.57198,0.81318,"blood"
0.57756,0.8199,"stroma"
0.57245,0.8105,"stroma"
0.57426,0.81072,"tumor"
0.57556,0.80991,"blood"
0.57519,0.81795,"tumor"
0.57035,0.81459,"stroma"
0.5797,0.81586,"ductal epithelium"
0.57445,0.81313,"stroma"
0.57756,0.81559,"tumor"
0.57924,0.81077,"stroma"
0.58003,0.81763,"tumor"
0.57468,0.81472,"stroma"
0.57017,0.81918,"tumor"
0.57822,0.81854,"stroma"
0.57272,0.81172,"stroma"
0.58022,0.81268,"tumor"
0.57682,0.81886,"tumor"
0.57584,0.81695,"tumor"
0.5798,0.81881,"blood"
0.57924,0.81391,"tumor"
0.57575,0.81118,"tumor"
0.57728,0.81318,"tumor"
0.57822,0.81859,"stroma"
0.57519,0.81236,"blood"
0.57645,0.81386,"tumor"
0.57929,0.82681,"necrosis"
0.57882,0.82036,"stroma"
0.57775,0.82418,"stroma"
0.57342,0.8209,"blood"
0.5778,0.82645,"stroma"
0.57598,0.82927,"stroma"
0.57798,0.82886,"blood"
0.57082,0.82431,"blood"
0.5724,0.8294,"ductal epithelium"
0.57589,0.82686,"stroma"
0.57817,0.8279,"necrosis"
0.57217,0.82608,"tumor"
0.57026,0.82604,"tumor"
0.57133,0.8224,"stroma"
0.57756,0.82227,"stroma"
0.5798,0.82213,"stroma"
0.56993,0.82754,"tumor"
0.57417,0.82459,"stroma"
0.57505,0.82095,"tumor"
0.57584,0.82527,"stroma"
0.57044,0.83013,"tumor"
0.57938,0.82904,"stroma"
0.5737,0.82845,"stroma"
0.57901,0.82686,"necrosis"
0.57956,0.82995,"stroma"
0.58026,0.82054,"stroma"
0.57873,0.82245,"stroma"
0.57003,0.83336,"blood"
0.5711,0.8339,"stroma"
0.57305,0.83476,"stroma"
0.5757,0.8379,"ductal epithelium"
0.57249,0.83063,"ductal epithelium"
0.57831,0.8344,"ductal epithelium"
0.57905,0.83526,"ductal epithelium"
0.57445,0.83881,"tumor"
0.57752,0.83845,"ductal epithelium"
0.57645,0.83926,"ductal epithelium"
0.57863,0.83231,"ductal epithelium"
0.57989,0.83926,"stroma"
0.57645,0.83658,"tumor"
0.57617,0.8324,"stroma"
0.5764,0.83508,"tumor"
0.57887,0.83649,"tumor"
0.57603,0.83395,"stroma"
0.57384,0.8369,"tumor"
0.57193,0.83217,"blood"
0.57845,0.83813,"stroma"
0.57398,0.83504,"blood"
0.57347,0.83354,"stroma"
0.57049,0.83795,"stroma"
0.57752,0.84054,"stroma"
0.5744,0.84063,"necrosis"
0.5771,0.84281,"blood"
0.57947,0.84131,"stroma"
0.57952,0.84667,"tumor"
0.57635,0.84685,"stroma"
0.57175,0.84576,"necrosis"
0.57347,0.84467,"stroma"
0.57259,0.84131,"stroma"
0.57147,0.8474,"tumor"
0.57687,0.8454,"stroma"
0.57272,0.84576,"tumor"
0.58031,0.84404,"tumor"
0.57398,0.84222,"necrosis"
0.58026,0.8489,"tumor"
0.57803,0.84958,"stroma"
0.57133,0.84349,"stroma"
0.57891,0.85067,"stroma"
0.57105,0.84608,"tumor"
0.5717,0.84135,"stroma"
0.57533,0.84304,"necrosis"
0.57012,0.84426,"necrosis"
0.57849,0.84554,"tumor"
0.57808,0.84722,"tumor"
0.57375,0.84822,"ductal epithelium"
0.57687,0.84817,"stroma"
0.57873,0.84949,"stroma"
0.58026,0.85058,"tumor"
0.57463,0.85022,"stroma"
0.57445,0.85049,"blood"
0.57673,0.84867,"stroma"
0.57054,0.84826,"stroma"
0.57487,0.84676,"stroma"
0.5704,0.84526,"tumor"
0.57803,0.84835,"stroma"
0.5744,0.84549,"stroma"
0.57096,0.85035,"necrosis"
0.58031,0.85362,"blood"
0.57072,0.85703,"stroma"
0.57473,0.85349,"tumor"
0.57407,0.85899,"stroma"
0.57919,0.85803,"ductal epithelium"
0.57873,0.85953,"ductal epithelium"
0.57998,0.85567,"tumor"
0.5778,0.85753,"ductal epithelium"
0.57403,0.85235,"necrosis"
0.57445,0.85512,"tumor"
0.57524,0.86094,"stroma"
0.57663,0.85726,"ductal epithelium"
0.57091,0.85231,"tumor"
0.57514,0.85176,"ductal epithelium"
0.57929,0.86103,"ductal epithelium"
0.57482,0.85694,"tumor"
0.57263,0.85726,"stroma"
0.57645,0.85353,"ductal epithelium"
0.57217,0.85576,"stroma"
0.57752,0.85444,"tumor"
0.57017,0.85571,"stroma"
0.57212,0.85322,"stroma"
0.57421,0.85135,"tumor"
0.57663,0.85567,"tumor"
0.57989,0.85231,"tumor"
0.5771,0.85885,"lymphocyte"
0.57873,0.85617,"tumor"
0.57756,0.85612,"tumor"
0.57668,0.85185,"ductal epithelium"
0.57561,0.8589,"stroma"
0.58026,0.8589,"ductal epithelium"
0.57668,0.86108,"stroma"
0.58012,0.86935,"stroma"
0.57193,0.8688,"stroma"
0.57175,0.86758,"stroma"
0.57133,0.86326,"tumor"
0.57659,0.86648,"stroma"
0.57347,0.86253,"tumor"
0.57845,0.86835,"stroma"
0.57947,0.86376,"stroma"
0.57314,0.86449,"ductal epithelium"
0.57663,0.87021,"necrosis"
0.57845,0.86685,"stroma"
0.57998,0.86585,"stroma"
0.57677,0.86517,"stroma"
0.5758,0.86258,"stroma"
0.57119,0.86449,"tumor"
0.57021,0.8648,"stroma"
0.57673,0.86126,"stroma"
0.57072,0.86144,"tumor"
0.57161,0.86617,"blood"
0.57012,0.86326,"necrosis"
0.57487,0.86376,"stroma"
0.57342,0.86944,"stroma"
0.57533,0.86471,"ductal epithelium"
0.57738,0.86285,"stroma"
0.57812,0.86526,"stroma"
0.57617,0.8673,"stroma"
0.57407,0.86589,"ductal epithelium"
0.57082,0.86839,"stroma"
0.57891,0.86953,"stroma"
0.57305,0.86848,"stroma"
0.57505,0.86848,"blood"
0.57659,0.87044,"necrosis"
0.57254,0.88098,"blood"
0.57714,0.87671,"stroma"
0.57017,0.87798,"blood"
0.57082,0.87921,"blood"
0.56989,0.87744,"blood"
0.57873,0.87885,"blood"
0.57598,0.88035,"stroma"
0.57733,0.87803,"stroma"
0.57044,0.87853,"blood"
0.57621,0.87367,"tumor"
0.57361,0.87444,"stroma"
0.57189,0.87835,"stroma"
0.57156,0.87344,"blood"
0.57254,0.87526,"stroma"
0.57919,0.87998,"necrosis"
0.573,0.87657,"ductal epithelium"
0.57282,0.87157,"tumor"
0.57956,0.8768,"necrosis"
0.5778,0.87326,"stroma"
0.57379,0.88007,"stroma"
0.57491,0.87703,"stroma"
0.58017,0.87353,"stroma"
0.5777,0.88044,"stroma"
0.5757,0.88144,"stroma"
0.57696,0.88112,"stroma"
0.57859,0.87194,"tumor"
0.58026,0.87485,"blood"
0.57086,0.87171,"necrosis"
0.57584,0.87898,"stroma"
0.57701,0.87226,"blood"
0.57919,0.87507,"blood"
0.57584,0.87716,"stroma"
0.57417,0.87853,"stroma"
0.57203,0.87985,"stroma"
0.57789,0.87935,"tumor"
0.57468,0.8808,"stroma"
0.57691,0.87921,"stroma"
0.57012,0.87453,"blood"
0.57728,0.87526,"stroma"
0.57589,0.88548,"blood"
0.57226,0.88544,"blood"
0.57412,0.88807,"blood"
0.571,0.88394,"blood"
0.57621,0.8848,"blood"
0.57235,0.88657,"blood"
0.57454,0.89107,"blood"
0.57259,0.8888,"blood"
0.57156,0.88816,"stroma"
0.57989,0.88366,"blood"
0.57603,0.89134,"blood"
0.5731,0.88743,"lymphocyte"
0.5704,0.88857,"blood"
0.57189,0.88653,"blood"
0.57668,0.88362,"blood"
0.57445,0.88462,"lymphocyte"
0.57142,0.8893,"blood"
0.57328,0.89157,"blood"
0.57091,0.88634,"stroma"
0.57147,0.8848,"stroma"
0.5717,0.8908,"necrosis"
0.57533,0.8833,"stroma"
0.57119,0.89034,"necrosis"
0.57431,0.88312,"stroma"
0.57835,0.89162,"blood"
0.57249,0.89084,"necrosis"
0.57226,0.88925,"blood"
0.57873,0.88166,"stroma"
0.57012,0.88903,"necrosis"
0.57896,0.8833,"necrosis"
0.57849,0.88266,"stroma"
0.57747,0.88562,"stroma"
0.57026,0.88484,"blood"
0.57742,0.89389,"blood"
0.57124,0.89702,"blood"
0.57645,0.89425,"blood"
0.57738,0.8948,"blood"
0.57361,0.89784,"lymphocyte"
0.57714,0.89439,"blood"
0.57901,0.8987,"lymphocyte"
0.57794,0.8928,"blood"
0.57333,0.89848,"blood"
0.57938,0.89989,"blood"
0.57417,0.90111,"blood"
0.57179,0.90048,"blood"
0.57956,0.90057,"blood"
0.57915,0.89789,"blood"
0.57882,0.90161,"stroma"
0.57473,0.90211,"blood"
0.57235,0.89552,"blood"
0.57426,0.89743,"blood"
0.58022,0.90211,"stroma"
0.57114,0.89934,"blood"
0.57133,0.89793,"stroma"
0.57998,0.9012,"blood"
0.57003,0.89671,"lymphocyte"
0.57859,0.89493,"blood"
0.57245,0.90189,"blood"
0.57151,0.90198,"blood"
0.57524,0.89739,"blood"
0.57896,0.90066,"blood"
0.57119,0.89566,"stroma"
0.57659,0.89816,"blood"
0.57226,0.89811,"blood"
0.57063,0.9007,"lymphocyte"
0.57961,0.89343,"blood"
0.57956,0.89707,"blood"
0.5724,0.8963,"blood"
0.57482,0.90125,"blood"
0.57817,0.89693,"blood"
0.57891,0.90016,"blood"
0.57449,0.89861,"lymphocyte"
0.57324,0.89275,"blood"
0.57575,0.90198,"stroma"
0.57147,0.89425,"lymphocyte"
0.57179,0.89648,"lymphocyte"
0.57817,0.89402,"stroma"
0.57575,0.89798,"blood"
0.57896,0.8968,"blood"
0.57007,0.89352,"blood"
0.57403,0.89952,"lymphocyte"
0.57366,0.90152,"stroma"
0.57724,0.90161,"blood"
0.57291,0.90102,"lymphocyte"
0.57342,0.8993,"blood"
0.57919,0.89957,"blood"
0.57217,0.89961,"blood"
0.57426,0.8992,"blood"
0.57198,0.89489,"blood"
0.57775,0.90125,"stroma"
0.57179,0.90107,"stroma"
0.57952,0.90134,"blood"
0.5731,0.89716,"stroma"
0.58017,0.89889,"blood"
0.57333,0.89639,"lymphocyte"
0.57901,0.90389,"blood"
0.57151,0.90675,"blood"
0.5751,0.91093,"blood"
0.57431,0.90607,"blood"
0.57398,0.90243,"blood"
0.57421,0.90493,"blood"
0.57082,0.90229,"blood"
0.57682,0.90452,"blood"
0.5777,0.90884,"blood"
0.57659,0.90838,"blood"
0.57859,0.90657,"blood"
0.57761,0.91229,"blood"
0.57254,0.9102,"stroma"
0.57352,0.90357,"blood"
0.58008,0.9102,"blood"
0.57552,0.90548,"blood"
0.57328,0.90298,"lymphocyte"
0.57607,0.90866,"blood"
0.57524,0.91202,"blood"
0.57533,0.90711,"blood"
0.5791,0.90248,"blood"
0.57859,0.90925,"lymphocyte"
0.5744,0.91134,"blood"
0.57728,0.90634,"lymphocyte"
0.58022,0.90816,"lymphocyte"
0.57617,0.90443,"stroma"
0.57975,0.90443,"blood"
0.57798,0.90252,"blood"
0.57538,0.9067,"blood"
0.57487,0.91243,"blood"
0.57598,0.91143,"blood"
0.57058,0.90993,"stroma"
0.57691,0.91166,"blood"
0.57468,0.90711,"lymphocyte"
0.58008,0.91107,"blood"
0.57789,0.9082,"lymphocyte"
